UF,ref_city,ref_prefix_i,ref_prefix_f,ref_latitude,ref_longiitude,ref_state
se,ilha das flores,49990,49994,"-10,43427583","-36,53863524",sergipe
se,indiaroba,49250,49259,"-11,51850727","-37,51509479",sergipe
se,itabaiana,49500,49511,"-10,68571604","-37,42686094",sergipe
se,itabaianinha,49290,49299,"-11,27678544","-37,78741114",sergipe
se,itabi,49870,49879,"-10,12348959","-37,09964995",sergipe
se,itaporanga dajuda,49120,49129,,,
se,japaratuba,49960,49969,"-10,58946681","-36,9417863",sergipe
se,japoata,49950,49959,"-10,34650991","-36,80075646",sergipe
se,lagarto,49400,49479,"-10,91530097","-37,66635341",sergipe
se,laranjeiras,49170,49179,"-10,79702951","-37,1605682",sergipe
se,macambira,49565,49569,"-10,66414997","-37,54344539",sergipe
se,malhada dos bois,49940,49944,"-10,34645152","-36,9189022",sergipe
se,malhador,49570,49579,"-10,66004424","-37,31145994",sergipe
se,maruim,49770,49779,"-10,7369324","-37,08331434",sergipe
se,moita bonita,49560,49564,"-10,57904386","-37,3457494",sergipe
se,monte alegre de sergipe,49690,49699,"-10,02586163","-37,56142585",sergipe
se,muribeca,49780,49789,"-10,42742747","-36,95700144",sergipe
se,neopolis,49980,49984,"-10,31587823","-36,57671818",sergipe
se,nossa senhora aparecida,49540,49549,"-10,39465146","-37,45443855",sergipe
se,nossa senhora da gloria,49680,49689,"-10,21568685","-37,41992146",sergipe
se,nossa senhora das dores,49600,49629,"-10,49205437","-37,19371121",sergipe
se,nossa senhora de lourdes,49890,49899,"-10,07861604","-37,05047288",sergipe
sp,gabriel monteiro,16220,16229,"-21,52898014","-50,55546084",sao paulo
sp,galia,17450,17459,"-22,29401925","-49,55211133",sao paulo
sp,garca,17400,17409,"-22,21070949","-49,65652994",sao paulo
sp,gastao vidigal,15330,15339,"-20,7952395","-50,19021973",sao paulo
sp,gastao vidigal,15330,15334,"-20,7952395","-50,19021973",sao paulo
sp,gaviao peixoto,14813,14814,"-21,8403669","-48,4954592",sao paulo
sp,general salgado,15300,15309,"-20,64836932","-50,3618137",sao paulo
sp,general salgado,15300,15306,"-20,64836932","-50,3618137",sao paulo
sp,general salgado,15307,15309,"-20,64836932","-50,3618137",sao paulo
sp,getulina,16450,16479,"-21,7998306","-49,92928357",sao paulo
sp,getulina,16450,16459,"-21,7998306","-49,92928357",sao paulo
sp,glicerio,16270,16289,"-21,37977781","-50,20841673",sao paulo
sp,glicerio,16270,16279,"-21,37977781","-50,20841673",sao paulo
sp,glicerio,16280,16280,"-21,37977781","-50,20841673",sao paulo
sp,guaicara,16430,16439,"-21,622143","-49,79876169",sao paulo
sp,guaimbe,16480,16499,"-21,91092066","-49,89717775",sao paulo
sp,guaimbe,16480,16489,"-21,91092066","-49,89717775",sao paulo
sp,guaira,14790,14794,"-20,32014434","-48,31447049",sao paulo
sp,guapiacu,15110,15114,"-20,79644862","-49,21914586",sao paulo
sp,guapiara,18310,18314,"-24,1825265","-48,52768132",sao paulo
sp,guara,14580,14599,"-20,42755706","-47,82459295",sao paulo
sp,guaracai,16980,16999,"-21,03288139","-51,20910634",sao paulo
rs,floriano peixoto,99910,99919,"-27,86250928","-52,0856071",rio grande do sul
rs,fontoura xavier,99370,99379,"-28,98216779","-52,34495318",rio grande do sul
rs,formigueiro,97210,97219,"-29,99763382","-53,50029441",rio grande do sul
rs,forquetinha,95937,95939,"-29,38063378","-52,09691706",rio grande do sul
rs,fortaleza dos valos,98125,98129,"-28,78788297","-53,23552326",rio grande do sul
rs,frederico westphalen,98400,98409,"-27,35888241","-53,40077674",rio grande do sul
rs,garibaldi,95720,95725,"-29,25454911","-51,52954846",rio grande do sul
rs,garruchos,97690,97699,"-28,18947679","-55,63407195",rio grande do sul
rs,gaurama,99830,99834,"-27,58385776","-52,10013846",rio grande do sul
rs,general camara,95820,95832,"-29,90298374","-51,76343069",rio grande do sul
rs,gentil,99160,99164,"-28,43384847","-52,03452357",rio grande do sul
rs,getulio vargas,99900,99909,"-27,87591193","-52,24957412",rio grande do sul
rs,girua,98870,98894,"-28,02974437","-54,35084008",rio grande do sul
rs,glorinha,94380,94399,"-29,87713396","-50,78620743",rio grande do sul
rs,gramado,95670,95679,"-29,37973752","-50,8719457",rio grande do sul
rs,gramado dos loureiros,99605,99609,"-27,44438502","-52,91821798",rio grande do sul
rs,gramado xavier,96875,96877,"-29,26993622","-52,57783776",rio grande do sul
rs,gravatai,94000,94379,"-29,94551891","-50,99079297",rio grande do sul
rs,gravatai,94000,94329,"-29,94551891","-50,99079297",rio grande do sul
rs,guabiju,95355,95359,"-28,54067153","-51,69104736",rio grande do sul
rs,guaiba,92700,92849,"-30,10860192","-51,31468366",rio grande do sul
rs,guaiba,92700,92739,"-30,10860192","-51,31468366",rio grande do sul
sc,alfredo wagner,88450,88459,"-27,70539633","-49,3438123",santa catarina
sc,alto bela vista,89730,89734,"-27,43113788","-51,91103685",santa catarina
sc,anchieta,89970,89979,"-26,53568086","-53,33327018",santa catarina
sc,angelina,88460,88469,"-27,58225735","-48,98347606",santa catarina
sc,anita garibaldi,88590,88597,"-27,68377729","-51,13119387",santa catarina
sc,anitapolis,88475,88484,"-27,9098869","-49,13159937",santa catarina
sc,antonio carlos,88180,88189,"-27,51337105","-48,76496003",santa catarina
sc,apiuna,89135,89135,"-27,0418126","-49,39163763",santa catarina
sc,arabuta,89740,89744,"-27,1574037","-52,14859926",santa catarina
sc,araquari,89245,89246,"-26,37595155","-48,69270741",santa catarina
sc,ararangua,88900,88913,"-28,93575201","-49,48096652",santa catarina
sc,armazem,88740,88744,"-28,25870547","-49,01291108",santa catarina
sc,arroio trinta,89590,89594,"-26,93256486","-51,33412392",santa catarina
sc,arvoredo,89778,89779,"-27,07353356","-52,45778884",santa catarina
sc,ascurra,89138,89139,"-26,95477584","-49,38636343",santa catarina
sc,atalanta,88410,88419,"-27,420536","-49,77945667",santa catarina
sc,aurora,89186,89187,"-27,29902949","-49,64362791",santa catarina
sc,balneario arroio do silva,88914,88914,"-28,98040245","-49,4057028",santa catarina
sc,balneario barra do sul,89247,89247,"-26,45642957","-48,60664588",santa catarina
sc,balneario camboriu,88330,88339,"-26,99181861","-48,63461748",santa catarina
sc,balneario gaivota,88955,88959,"-29,16452127","-49,59089378",santa catarina
se,nossa senhora do socorro,49150,49169,"-10,84875418","-37,12849613",sergipe
se,nossa senhora do socorro,49150,49164,"-10,84875418","-37,12849613",sergipe
se,pacatuba,49970,49979,"-10,44989976","-36,64798639",sergipe
se,pedra mole,49512,49513,"-10,61811916","-37,68602721",sergipe
se,pedrinhas,49350,49359,"-11,1935034","-37,68112816",sergipe
se,pinhao,49517,49519,"-10,56668995","-37,72211072",sergipe
se,pirambu,49190,49199,"-10,74105616","-36,85974621",sergipe
se,poco redondo,49810,49819,"-9,805790208","-37,68421371",sergipe
se,poco verde,49490,49499,"-10,70759865","-38,17665822",sergipe
se,porto da folha,49800,49809,"-9,919258872","-37,27663485",sergipe
se,propria,49900,49909,"-10,20820732","-36,84209936",sergipe
se,riachao do dantas,49320,49349,"-11,06640229","-37,72934122",sergipe
se,riachuelo,49130,49139,"-10,7316513","-37,19345683",sergipe
se,ribeiropolis,49530,49534,"-10,54519047","-37,43293903",sergipe
se,rosario do catete,49760,49769,"-10,69458998","-37,03132286",sergipe
se,salgado,49390,49399,"-11,02211877","-37,47775536",sergipe
se,santa luzia do itanhy,49230,49249,"-11,3533174","-37,44984218",sergipe
se,santa rosa de lima,49640,49649,"-10,64623366","-37,19773185",sergipe
se,santana do sao francisco,49985,49989,"-10,28767197","-36,59957935",sergipe
se,santo amaro das brotas,49180,49189,"-10,78201138","-37,0563111",sergipe
se,sao cristovao,49100,49119,"-11,01367686","-37,20949878",sergipe
se,sao cristovao,49100,49109,"-11,01367686","-37,20949878",sergipe
se,sao domingos,49525,49529,"-10,79232578","-37,5684292",sergipe
se,sao francisco,49945,49949,"-10,34648645","-36,88623966",sergipe
sp,guaraci,15420,15424,"-20,49880921","-48,9445026",sao paulo
sp,guarani doeste,15680,15684,,,
sp,guaranta,16570,16599,"-21,8951462","-49,59482185",sao paulo
sp,guaranta,16570,16574,"-21,8951462","-49,59482185",sao paulo
sp,guararapes,16700,16749,"-21,2534465","-50,64263905",sao paulo
sp,guararapes,16700,16709,"-21,2534465","-50,64263905",sao paulo
sp,guararapes,16710,16710,"-21,2534465","-50,64263905",sao paulo
sp,guararema,08900,08939,"-23,41523302","-46,04105346",sao paulo
sp,guaratingueta,12500,12524,"-22,81742509","-45,19160013",sao paulo
sp,guarei,18250,18254,"-23,37314019","-48,18453818",sao paulo
sp,guariba,14840,14849,"-21,357996","-48,23405673",sao paulo
sp,guaruja,11400,11499,"-23,995149","-46,24903428",sao paulo
sp,guarulhos,07000,07399,"-23,468506","-46,53108409",sao paulo
sp,guatapara,14115,14119,"-21,49189465","-48,03772936",sao paulo
sp,guzolandia,15355,15359,"-20,65016869","-50,6614595",sao paulo
sp,herculandia,17650,17669,"-22,00374718","-50,3855216",sao paulo
sp,herculandia,17650,17659,"-22,00374718","-50,3855216",sao paulo
sp,herculandia,17660,17660,"-22,00374718","-50,3855216",sao paulo
sp,holambra,13825,13829,"-22,64174962","-47,05928691",sao paulo
rs,guapore,99200,99214,"-28,84913364","-51,89065069",rio grande do sul
rs,guarani das missoes,97950,97959,"-28,14177926","-54,56055593",rio grande do sul
rs,harmonia,95785,95789,"-29,54904909","-51,4140397",rio grande do sul
rs,herval,96310,96329,"-32,02674355","-53,39433786",rio grande do sul
rs,herveiras,96888,96889,"-29,45704381","-52,6501706",rio grande do sul
rs,horizontina,98920,98924,"-27,63009691","-54,30879151",rio grande do sul
rs,hulha negra,96460,96469,"-31,40509825","-53,86782479",rio grande do sul
rs,humaita,98670,98674,"-27,56148982","-53,97650557",rio grande do sul
rs,ibarama,96925,96929,"-29,42074436","-53,13320001",rio grande do sul
rs,ibiaca,99940,99949,"-28,04884952","-51,85725209",rio grande do sul
rs,ibiraiaras,95305,95307,"-28,36922673","-51,63532399",rio grande do sul
rs,ibirapuita,99320,99329,"-28,61502042","-52,51938559",rio grande do sul
rs,ibiruba,98200,98229,"-28,62760778","-53,08835402",rio grande do sul
rs,igrejinha,95650,95659,"-29,57222046","-50,79871073",rio grande do sul
rs,ijui,98700,98732,"-28,38853654","-53,91806684",rio grande do sul
rs,ilopolis,95990,95994,"-28,92915273","-52,12215749",rio grande do sul
rs,imbe,95625,95629,"-29,97477782","-50,13057994",rio grande do sul
rs,imigrante,95885,95889,"-29,35215812","-51,77019051",rio grande do sul
rs,independencia,98915,98917,"-27,84733156","-54,18810833",rio grande do sul
rs,inhacora,98765,98769,"-27,88045446","-54,01254559",rio grande do sul
rs,ipe,95240,95249,"-28,81832803","-51,27991019",rio grande do sul
rs,ipiranga do sul,99925,99929,"-27,93598428","-52,42506064",rio grande do sul
rs,irai,98460,98464,"-27,19228198","-53,26429602",rio grande do sul
rs,itaara,97185,97189,"-29,60288795","-53,75784925",rio grande do sul
sc,balneario picarras,88380,88384,"-26,76917054","-48,67505135",santa catarina
sc,balneario rincao,88828,88829,,,
sc,bandeirante,89905,89905,"-26,7689379","-53,64104959",santa catarina
sc,barra bonita,89909,89909,"-26,6522936","-53,44130254",santa catarina
sc,barra velha,88390,88394,"-26,63436141","-48,68386427",santa catarina
sc,bela vista do toldo,89478,89479,"-26,27622828","-50,46478824",santa catarina
sc,belmonte,89925,89929,"-26,84458635","-53,58097723",santa catarina
sc,benedito novo,89124,89125,"-26,77750757","-49,36440275",santa catarina
sc,biguacu,88160,88179,"-27,49432274","-48,65448893",santa catarina
sc,biguacu,88160,88169,"-27,49432274","-48,65448893",santa catarina
sc,blumenau,89000,89079,"-26,91610771","-49,05763088",santa catarina
sc,bocaina do sul,88538,88539,"-27,74319831","-49,94589791",santa catarina
sc,bom jardim da serra,88640,88649,"-28,33794719","-49,62497775",santa catarina
sc,bom jesus,89824,89824,"-26,73592344","-52,39301596",santa catarina
sc,bom jesus do oeste,89873,89873,"-26,69181155","-53,09535028",santa catarina
sc,bom retiro,88680,88699,"-27,798671","-49,48983377",santa catarina
sc,bombinhas,88215,88219,"-27,1442547","-48,52134513",santa catarina
sc,botuvera,88295,88299,"-27,20210686","-49,07848436",santa catarina
sc,braco do norte,88750,88759,"-28,28003887","-49,16454771",santa catarina
sc,braco do trombudo,89178,89179,"-27,36425135","-49,89090794",santa catarina
sc,brunopolis,89634,89635,"-27,31836215","-50,83592077",santa catarina
sc,brusque,88350,88359,"-27,09831023","-48,91516301",santa catarina
se,sao miguel do aleixo,49535,49539,"-10,38777219","-37,38397645",sergipe
se,simao dias,49480,49489,"-10,7380618","-37,80943058",sergipe
se,siriri,49630,49639,"-10,60503557","-37,11222534",sergipe
se,telha,49910,49919,"-10,20917322","-36,88385004",sergipe
se,tobias barreto,49300,49319,"-11,18432987","-37,9990007",sergipe
se,tomar do geru,49280,49289,"-11,36805227","-37,84537078",sergipe
se,umbauba,49260,49269,"-11,37987247","-37,66114667",sergipe
sp,adamantina,17800,17809,"-21,68831148","-51,07336475",sao paulo
sp,adolfo,15230,15239,"-21,23272978","-49,64972143",sao paulo
sp,aguai,13860,13869,"-22,059684","-46,97969311",sao paulo
sp,aguas da prata,13890,13899,"-21,934829","-46,71676671",sao paulo
sp,aguas da prata,13890,13894,"-21,934829","-46,71676671",sao paulo
sp,aguas da prata,13895,13899,"-21,934829","-46,71676671",sao paulo
sp,aguas de lindoia,13940,13949,"-22,47382204","-46,63177884",sao paulo
sp,aguas de santa barbara,18770,18774,"-22,86914941","-49,23860777",sao paulo
sp,aguas de sao pedro,13525,13529,"-22,59733955","-47,88397474",sao paulo
sp,aguas de sao pedro,13528,13529,"-22,59733955","-47,88397474",sao paulo
sp,agudos,17120,17149,"-22,474037","-48,99015629",sao paulo
sp,agudos,17120,17139,"-22,474037","-48,99015629",sao paulo
sp,alambari,18220,18224,"-23,55389889","-47,89358839",sao paulo
sp,hortolandia,13183,13189,"-22,858395","-47,22109661",sao paulo
sp,iacanga,17180,17189,"-21,8919776","-49,01692992",sao paulo
sp,iacri,17680,17689,"-21,85506109","-50,68919993",sao paulo
sp,iacri,17680,17684,"-21,85506109","-50,68919993",sao paulo
sp,iacri,17685,17689,"-21,85506109","-50,68919993",sao paulo
sp,iaras,18775,18779,"-22,87189228","-49,15617915",sao paulo
sp,ibate,14815,14819,"-21,955602","-48,00238821",sao paulo
sp,ibira,15860,15869,"-21,0805375","-49,23886153",sao paulo
sp,ibirarema,19940,19959,"-22,81454296","-50,07912539",sao paulo
sp,ibirarema,19940,19949,"-22,81454296","-50,07912539",sao paulo
sp,ibitinga,14940,14954,"-21,75708298","-48,82769469",sao paulo
sp,ibitinga,14940,14949,"-21,75708298","-48,82769469",sao paulo
sp,ibiuna,18150,18159,"-23,6526325","-47,22049119",sao paulo
sp,icem,15460,15469,"-20,34350512","-49,19612019",sao paulo
sp,iepe,19640,19649,"-22,66310147","-51,07741389",sao paulo
sp,igaracu do tiete,17350,17359,"-22,511149","-48,5570661",sao paulo
sp,igarapava,14540,14549,"-20,03961254","-47,75106657",sao paulo
sp,igarata,12350,12379,"-23,204843","-46,15631442",sao paulo
rs,itacurubi,97685,97689,"-28,80220503","-55,23272326",rio grande do sul
rs,itapuca,95997,95999,"-28,7802957","-52,17236685",rio grande do sul
rs,itaqui,97650,97669,"-29,1286369","-56,5571335",rio grande do sul
rs,itati,95538,95539,"-29,5002485","-50,10178226",rio grande do sul
rs,itatiba do sul,99760,99769,"-27,38329194","-52,45244325",rio grande do sul
rs,ivora,98160,98169,"-29,51953448","-53,58088562",rio grande do sul
rs,ivoti,93900,93939,"-29,59415652","-51,15957419",rio grande do sul
rs,jaboticaba,98350,98359,"-27,63122239","-53,2843894",rio grande do sul
rs,jacuizinho,99457,99459,"-29,03381636","-53,05655066",rio grande do sul
rs,jacutinga,99730,99734,"-27,72849363","-52,54317281",rio grande do sul
rs,jaguarao,96300,96309,"-32,56356867","-53,37752292",rio grande do sul
rs,jaguari,97760,97769,"-29,49734673","-54,69384667",rio grande do sul
rs,jaquirana,95420,95479,"-28,88056759","-50,35803672",rio grande do sul
rs,jari,98175,98179,"-29,2900811","-54,21993582",rio grande do sul
rs,joia,98180,98199,"-28,64562353","-54,1159649",rio grande do sul
rs,julio de castilhos,98130,98139,"-29,22644912","-53,68309961",rio grande do sul
rs,lagoa bonita do sul,96920,96924,"-29,4941314","-53,01698318",rio grande do sul
rs,lagoa dos tres cantos,99495,99499,"-28,56946813","-52,85783524",rio grande do sul
rs,lagoa vermelha,95300,95304,"-28,20887025","-51,52722853",rio grande do sul
rs,lagoao,99340,99344,"-29,2243164","-52,77502891",rio grande do sul
rs,lajeado,95900,95914,"-29,4654544","-51,9678277",rio grande do sul
rs,lajeado do bugre,98320,98322,"-27,69076941","-53,18138713",rio grande do sul
pr,rio azul,84560,84569,"-25,71611318","-50,78717298",parana
pr,rio bom,86830,86839,"-23,76209828","-51,41536479",parana
pr,rio bonito do iguacu,85340,85344,"-25,48690881","-52,52688978",parana
pr,rio branco do ivai,86848,86849,"-24,3202776","-51,31206559",parana
pr,rio branco do sul,83540,83559,"-25,19016535","-49,31671388",parana
pr,rio branco do sul,83540,83549,"-25,19016535","-49,31671388",parana
pr,rio negro,83880,83899,"-26,10040797","-49,79768538",parana
pr,rio negro,83880,83889,"-26,10040797","-49,79768538",parana
pr,rolandia,86600,86609,"-23,31359249","-51,36278036",parana
pr,roncador,87320,87324,"-24,59510719","-52,27605255",parana
pr,rondon,87800,87809,"-23,41265998","-52,76249231",parana
pr,rosario do ivai,86850,86854,"-24,25355256","-51,24994483",parana
pr,sabaudia,86720,86729,"-23,31839562","-51,55670202",parana
pr,salgado filho,85620,85627,"-26,17046052","-53,36211542",parana
pr,salto do itarare,84945,84949,"-23,60575674","-49,63075009",parana
pr,salto do lontra,85670,85679,"-25,77676524","-53,3149351",parana
pr,santa amelia,86370,86374,"-23,26815732","-50,42345877",parana
pr,santa cecilia do pavao,86225,86229,"-23,51289571","-50,78286514",parana
pr,santa cruz de monte castelo,87920,87929,"-22,95858161","-53,29730642",parana
pr,santa fe,86770,86779,"-23,03611476","-51,80630205",parana
pr,santa helena,85892,85895,"-24,85709583","-54,33645315",parana
pr,santa ines,86660,86669,"-22,63870653","-51,90276838",parana
pr,santa isabel do ivai,87910,87914,"-23,00108881","-53,19594751",parana
rn,santana do matos,59520,59527,"-5,957727155","-36,65410497",rio grande do norte
